distance,quantity,expiry_hours,food_category,biodegradability_factor,urgency_score
41.04364393615198,85,52,0,0.7633962823629731,52.76304300469731
27.269290871784445,31,63,1,0.8145957797823543,32.19711142686285
35.65701853185392,54,63,0,0.420915738379654,37.01425634950242
16.060330602595545,5,17,1,0.7904661529592265,72.35731122468754
23.822810997174326,13,49,2,0.9805720548906434,35.7141455211503
41.17102643666835,28,23,0,0.7285548213468478,77.73504946913279
23.233627260074087,43,72,2,0.4750778010632852,6.501154842313237
18.211014133609368,89,13,1,0.7447238071398773,75.07935474933305
24.963516138889844,99,23,2,0.9107152302365824,57.42135533594408
41.49833799564231,47,57,2,0.21588538930837625,15.16198677655779
17.0927983448582,71,62,2,0.33876520802624926,12.918813378461467
9.101198860219318,38,54,1,0.9273665937960147,42.12781248855138
35.74469400637365,96,20,1,0.9516096104000744,72.55394961083529
41.38592152905005,67,52,1,0.5357252144061505,36.98148420744593
5.4815551869149,62,23,1,0.43709586706296777,60.82788427102142
12.373768581419263,39,35,1,0.3545036250427263,48.78280422469509
7.5276134931691985,37,67,0,0.5488763869818716,35.743043902810136
17.72309987331725,86,34,0,0.9410780364319465,71.77990577156307
22.792373455817927,8,33,0,0.23482866468200994,60.19967422705491
37.56690367968367,81,46,2,0.4778475746924982,29.48993971167449
32.73180545164287,52,45,2,0.9204470712617401,38.18239181074277
31.235964090182343,91,19,1,0.41420734312982677,63.953208256589164
17.942559857177894,33,15,1,0.7912732663391834,74.13616201605745
42.151653877695615,81,66,0,0.4503338076169918,34.88645746934201
23.828714786209147,42,39,1,0.8244340104907375,53.5460184827918
48.96569443175015,76,18,2,0.9829021149614877,63.106692170277626
31.890035845638973,27,70,1,0.4490398095177505,19.570350662698946
6.750104707442885,8,59,0,0.8605887891167805,48.301980740864565
33.970789322733985,23,32,1,0.9895751423562708,62.636242171990276
16.5926487638691,64,21,2,0.9854471287101289,60.50468909539519
34.47319623596182,93,40,0,0.4903939733799772,58.53327173101047
3.947236834039084,20,27,1,0.537185008494235,59.064848867343485
9.15663114020999,16,2,2,0.3730614054787018,66.46225898576532
42.858994315836426,17,39,0,0.38261688735012855,57.513732417154074
11.745388072663987,80,56,0,0.5432235603690118,45.34863985425833
41.933535699525535,19,13,2,0.28046673105787784,55.122979377439066
14.324166378493317,8,56,1,0.7400109665394348,37.05711094963002
32.322654547906026,38,66,1,0.5826776812788271,25.45775257625447
34.86045338873664,38,56,1,0.9082610714559541,40.026066435447255
25.87641028068012,53,28,0,0.8295241904294869,75.10524243610635
15.612878496488198,93,64,0,0.39022400156152115,35.59036318280761
11.025896630369258,100,71,1,0.5552241607159006,20.561784443911712
2.142873050840098,90,64,0,0.7754634348748968,42.38833058649135
15.545346861415828,31,56,0,0.2738801147305525,40.595782785348995
32.83155813129851,44,41,2,0.128437956835825,27.73574924371011
46.94608851319989,60,41,1,0.8670740736774555,52.53384021905509
43.62462187202107,76,4,1,0.22379523174365343,73.82774314927904
38.42020643849748,17,57,1,0.9004702878583358,39.00628541315929
39.528143491038286,79,30,0,0.9222472214930302,74.97683243092547
33.416752722061766,73,46,0,0.5146303943234415,53.66712444845915
13.38419944951715,39,56,0,0.8261035411173204,50.340363758901816
45.406154019938576,42,31,1,0.4268721217187245,53.589041598343236
33.70124943933879,48,7,0,0.8724380936605721,94.39089298671867
28.241811233531777,12,54,1,0.8422136957500452,40.62519729605414
5.993978726067313,96,8,0,0.17066655073108217,81.12506918488965
22.62924941841806,89,55,1,0.6243415666771305,35.898303202863666
23.28773442449535,18,69,2,0.6759990132370733,12.693540032741172
43.295898671372164,79,44,0,0.10077156161939445,48.12874511971388
27.55908689929553,96,13,1,0.9819264868563659,79.26505316268167
19.329827174035277,6,20,2,0.4659108174106398,52.2192119011035
48.851616261277634,43,32,2,0.5656088852732918,43.39084197692939
5.980669369652626,35,60,0,0.27532367181371886,37.092039113184356
21.41614720144126,98,50,1,0.6498267197655351,40.759537357391174
2.5802214209845618,54,27,0,0.829557879651423,75.98814111937818
37.125253977963055,62,25,2,0.6273031111477554,50.655632872576895
45.944789333857955,69,52,0,0.8092315412218875,53.571855833078885
14.361847812749227,82,68,1,0.7579971646463501,26.786846507244178
42.987913001556485,16,21,2,0.31389203037442426,48.654371413741494
14.964802407863939,8,18,0,0.4922315569982387,77.97639029540102
45.58312300137381,89,39,0,0.23376419599276774,54.88706532055184
37.821114228040805,96,15,0,0.1377422875675918,74.36795546816505
40.34288545365121,90,53,0,0.15676205973771784,41.17602034931248
1.3913245022224978,86,38,0,0.9482499368856016,68.37724492774436
48.15911267516429,31,48,2,0.9860837132209407,36.69370890750493
36.470214107481,10,52,2,0.18547975724485596,19.036967440986285
15.585179221613599,56,72,1,0.40167409165484386,16.96992282529845
41.55503591051292,76,28,0,0.20297861214042043,64.04916652638362
14.435299321539032,92,16,1,0.8508059410320722,74.30437639451507
43.701315058523335,70,16,2,0.5466673824762536,57.17346583422491
6.072729325390882,20,35,0,0.6591355803329945,65.92242130521095
35.33245588430939,5,17,1,0.5859197791615056,68.7478687289929
27.26457459392306,23,52,0,0.7392282254566445,52.33657144220295
5.27845627467432,9,12,0,0.38721901898535455,81.41715543025467
12.473744498812529,58,48,1,0.2237440190770291,35.00545462728177
1.1139997957270822,59,22,2,0.11585800245674259,44.27754212010792
23.70401429049304,93,49,1,0.5011235997633443,39.01781380991891
15.412630407620018,80,52,1,0.9170509859122936,43.71039080609789
30.118695472739063,54,1,1,0.37473988421104,79.13823776866565
15.21327148157655,46,66,0,0.2763611390220608,31.816521144110816
15.345996019595741,22,64,2,0.9334384716223965,21.647859344700837
37.28806333721437,64,8,2,0.19490377487616475,58.02464926678685
2.883070380928496,8,25,0,0.1466209300742291,65.70158673540618
45.19330226200337,20,66,2,0.8914718574598941,19.14270454476896
42.68706178236348,51,70,1,0.7308184437592202,24.54264011436014
33.556331819707125,78,51,2,0.47986177432367155,25.113961445419537
29.864467720315524,39,53,0,0.7771095757079569,52.12272473066649
44.66897365791279,37,15,2,0.7672959568398423,61.9490003925798
9.673843886671365,50,50,0,0.13605450693452464,43.45752573422833
4.408973528446016,34,71,1,0.7086221308556561,23.26865791175071
12.355753410522137,75,38,0,0.6767851397074414,63.58695431135361
39.831624795659415,33,40,2,0.9674012227746732,43.42246971505058
2.2161782029609247,31,66,1,0.9699603491437873,32.291775068484796
29.348938336632738,54,39,2,0.44001939358183956,34.99854985292174
49.77415705146984,44,17,0,0.6308577206993965,81.30490342629673
42.8569566449582,34,7,1,0.22722163739954088,71.24129319003639
26.311561607657676,71,39,0,0.15981087336142064,53.58207877668198
3.6502250096887963,62,68,2,0.48950188503301223,10.28490024151596
41.652988962092635,23,35,0,0.7208938097515094,67.01221220975413
30.149436154771923,46,51,2,0.6109850100679542,27.427773078846162
6.189183354448558,56,47,2,0.4866912299674018,28.763691395167417
5.145935598756132,7,36,1,0.8363012920971319,56.40234213226635
45.526527562111326,89,64,1,0.8149847249653723,31.321670585805773
33.62541301543488,61,13,0,0.7587478495699852,87.0908801859467
41.5496965661794,3,18,2,0.16932902333838498,48.75031304833786
44.00945556397223,38,21,2,0.8168226651060793,57.52912764472844
28.80273142639195,84,65,1,0.92747918439523,32.424453066978785
26.113594411874544,34,8,1,0.15349787946182483,69.05805336360442
21.806156810889014,44,48,1,0.4615042499276815,39.20099163478297
16.188856095660405,30,43,1,0.989519940744929,52.9299218749742
22.012500062506234,17,53,0,0.6393149726214553,49.69118958866665
38.80704295864274,59,27,0,0.5622196619147166,71.2706684704796
30.29520983524901,10,19,0,0.2597015327218692,72.99084175206076
44.67990285276488,99,23,0,0.6089376550007529,75.62427490291567
22.44731071176979,84,50,1,0.49513893442250767,38.029903702119626
30.550934146578324,18,51,0,0.21469875001311073,43.962984453956594
31.74972387805344,45,43,0,0.5178993873562309,56.371721975433445
29.789009534163114,91,51,0,0.24795937465773443,44.54990423061504
35.28037176773306,59,69,1,0.7575972595534509,25.89748554794804
12.252956684552911,62,41,2,0.9762835295292607,42.69690344580107
25.862006988516637,59,72,1,0.5226193435831266,19.104132901269498
5.6591277390132095,49,11,2,0.6691314987231516,63.745998919716754
19.53331071841822,100,52,2,0.4878779722901581,24.373111747734583
24.63951989675259,63,23,0,0.22460846829130482,68.84236978727343
32.785100847500885,87,49,0,0.9734997578279488,59.11745918455088
47.551287103017074,32,38,0,0.21662079767567174,55.46685567408637
30.232227794143615,10,47,1,0.2004641276621866,35.476959908095104
37.30789885073971,11,72,1,0.5132556475041705,18.93890033362899
25.560169945012536,70,7,0,0.6929985391902389,91.22448753406455
31.8881495531284,62,66,1,0.4194309438756021,22.57708693390287
4.011144698621785,47,62,1,0.27326531997721276,23.52705285714392
13.092383251671427,34,29,2,0.8370670312247287,50.82792782650868
18.411728113654366,100,38,1,0.4267929885485961,47.41151580475578
23.88842107282242,17,33,2,0.2748888760455165,37.378468070675844
2.759612902367995,54,29,0,0.4285763897561831,67.1477796619196
7.431192828889225,76,23,1,0.2930987868785119,58.28689969708949
14.202308235669635,85,3,2,0.5675029640311066,69.0110868623181
48.590868199602006,40,45,1,0.7014604475239292,46.082191457251156
16.901676851601014,19,8,2,0.8196016394792673,69.04812026558318
24.361032376548085,67,29,2,0.3048058272878793,41.435601907306015
10.20683678055045,82,2,1,0.250258605134001,76.05932646013949
30.73361351825053,53,50,0,0.11764307880569815,43.13263612674825
14.393819168040729,64,65,2,0.3052789915125184,9.681000187435023
10.746132632702125,83,20,0,0.12151481724801662,69.67008316150154
26.070345108075962,47,52,1,0.4109267833201534,34.77928060835756
0.7725370584408306,6,37,1,0.23112377994703298,44.84102471230237
0.8793696161366538,16,72,0,0.6219060384050058,32.62021026478673
11.34390605054196,72,27,1,0.4453540835421458,57.444392651049
2.3177074437906464,18,47,2,0.1842268069636836,23.42637877722287
5.847274829469223,52,6,0,0.4598798167329347,87.99315917403047
17.273602142268203,48,60,1,0.2884133043710665,25.55896386318195
40.22799113920074,43,45,1,0.7121596162060949,46.27098988663913
28.81640784678039,39,44,0,0.4279926202936659,53.902915410471984
25.87705243484261,49,18,2,0.23232700829363148,49.86198078323236
15.027696748802022,12,65,0,0.414641559163858,35.13893325511258
46.621809111924414,10,25,1,0.3019405005371669,56.67831291822763
20.152244541240986,71,27,1,0.8162011014745475,63.988390283833006
4.811091956390689,55,7,0,0.9850308043284507,96.37771341792309
31.044792547831165,1,44,2,0.1229422501267907,24.991858940141647
6.135000477091769,49,29,2,0.7210181235837537,48.78011905316663
17.58854556868376,36,44,2,0.33756205026113795,28.7790579632271
25.61689096653154,21,36,0,0.159767779482365,56.22823093976598
43.7740149719162,37,19,2,0.11291617862676417,46.8725430509596
24.930555726835873,24,6,2,0.8929087022911845,72.10631125525069
35.26180891856738,55,25,2,0.4182458518700196,46.966590912748615
49.64443353045398,25,31,2,0.9950895028815437,51.851797235753025
7.00871143495009,7,9,1,0.4981394508671911,74.25732328505742
14.099210513216216,81,37,0,0.26883797659423697,57.27058860040823
20.031515742083496,93,27,0,0.7994292116702912,75.45648811311509
21.380494837672153,94,13,2,0.9338429947305688,66.65251181545028
20.845543225644516,71,41,0,0.8340589276979419,63.71530818529493
45.42674462654947,97,66,0,0.770679310624775,40.539301127203274
35.84461590110939,71,24,1,0.40122972506725163,59.3126831158683
30.591308097489836,24,44,0,0.15804132750553843,49.139332219695184
15.813949534207714,11,60,1,0.28116941370408083,25.431137559923005
41.277624018954086,73,9,0,0.502129228822661,86.09178324778682
47.775495318506955,12,2,1,0.9605798830129636,88.59371540270705
41.14931498623621,35,56,1,0.7505687617078187,37.2434146901172
0.5774727069779088,63,30,0,0.8454547406514227,73.62174586276356
32.00186782407865,68,22,1,0.3495645072158284,60.16560274220078
3.031201381383986,100,13,1,0.7154407247081529,74.56262301671129
13.251557406519233,92,71,0,0.8761943290401968,37.989707004176864
3.4464726672146986,57,16,1,0.5314703634069261,68.66935396479829
30.387874920994694,13,45,1,0.4869026742076828,42.2960869646087
34.48620071788404,23,65,1,0.7474640620886008,29.247891095932722
6.167138084262303,83,11,1,0.6039205176202717,74.35933647464175
19.500024710726485,39,70,1,0.9938539748746396,29.184187193676685
23.08370719329933,88,20,2,0.4825925206557055,52.51357863797293
18.76812457716537,80,63,1,0.25834894959248794,22.38153313179991
6.490737524017056,97,12,1,0.5247415475076816,72.07983351588706
21.237915614280034,12,62,1,0.3116844937879582,24.205000825750382
37.6833133665167,34,42,1,0.605128438715051,47.02922133838396
4.014879394396146,71,69,0,0.21321729319415128,28.055366934709653
4.468910697054221,75,58,2,0.9549786461942674,27.3217842773447
18.061178945881217,31,5,0,0.8738405933861448,96.18025001556092
47.11542272513679,93,27,2,0.2400088573979834,42.056797533987144
33.59434601278424,62,28,1,0.2551536304723087,53.20579527726835
34.094162855291955,13,26,1,0.5611948070392149,60.37083198992978
18.415039546474315,31,49,2,0.7955932483375526,32.449993960898865
29.886209164822652,2,21,2,0.2971714021007765,48.35931780254768
1.0014936093732971,15,1,0,0.15487454760357866,87.02253157405671
31.986754297272338,57,58,2,0.5909808489243537,20.898648567764575
45.70770390502372,75,55,1,0.722437402691809,37.6293105660752
30.82238668306855,34,26,0,0.3199289421634453,67.87749027566929
43.74808037658408,68,25,2,0.7657910089755743,53.09940195182475
36.33666624557164,75,33,2,0.9555794064501478,49.38999035407294
6.467641611982668,29,72,0,0.2233669984169256,25.587556884439454
45.17143871064916,66,69,2,0.5599261587778258,10.645308691832136
3.7889702956108566,16,6,1,0.15115775561342434,70.78136774244766
26.931389891114307,39,23,0,0.28599490650764403,69.92560003302934
7.535787627776155,77,30,2,0.18083741811496595,38.365740744193566
1.0794772311797511,37,54,1,0.4636059607721823,33.94425339831873
21.39069587631813,81,11,2,0.8387486113372818,66.73907673820646
15.104515028880733,21,31,0,0.6194174054696032,68.75076785662762
24.557024442981348,44,6,2,0.3003263534488877,61.64955334554993
29.071394393360265,19,11,2,0.1360995823861508,54.340072944754525
2.6650840792928943,71,12,2,0.5980583757580776,61.609532420688204
6.5886631086254095,8,66,1,0.2195170434915139,19.04938945323293
28.152798624296054,77,53,1,0.40846062462738153,33.853458364454944
17.486783982046582,66,36,2,0.5591730330222454,39.74805758571489
36.594087633697676,41,17,2,0.9133592821175732,62.761837700147346
32.788436605301015,75,28,0,0.1736409943798453,63.53147245876751
42.35741596800039,88,22,2,0.7017468330401475,54.61618564429899
34.77839492012665,70,7,0,0.11267315695439067,80.98401708679212
21.781588330812333,61,15,1,0.6669176971242663,71.94177319475038
33.811847808524405,26,11,2,0.5963792403975343,62.46220645748556
14.131368125643217,71,24,0,0.830679958081061,78.6548540109059
15.662518189521528,83,67,1,0.5784962255780314,24.50166205724852
39.55476541607927,70,30,0,0.4173549397535237,66.06746081204268
22.597766061878318,29,70,1,0.31847578419540395,17.266406903356295
40.01982685565845,66,66,2,0.1767247676038657,6.530217352247718
41.20990749657978,19,61,0,0.5811514068667881,41.60639681766762
42.94933571423355,68,41,2,0.8994897339837117,41.34179367826298
45.87344417413976,58,51,0,0.5632700445601205,50.11390280052904
21.833768415408166,70,44,1,0.7651925717193031,48.08911807528235
16.283907506896373,57,13,0,0.36859144439581804,80.20614748373939
29.318837956408636,37,12,0,0.503317773887291,83.46584381255126
18.873034960162563,61,9,2,0.39214288310133827,60.622842939883604
30.25317125661153,92,48,2,0.19833950021940766,22.79310834757001
35.42650020086932,30,49,2,0.47528974295515447,26.797891396663314
34.57604841536077,71,53,1,0.7878585086534947,40.54834529867512
19.040367907496005,73,56,2,0.4554774995900655,20.27215348282409
8.759579984088264,25,40,0,0.6851612999964406,61.9701523386203
21.811202253879273,97,24,1,0.7827539356457742,66.04509138706207
7.558410132054482,65,72,2,0.3904626044946904,5.008027975257313
44.559803241598516,6,33,0,0.8177631036449291,70.48618430851651
17.620934306523942,18,23,0,0.4050331452727387,72.02615879451723
8.145757487554528,10,54,1,0.33049635441441044,31.595390102174196
1.7596641153346684,92,53,0,0.3002015509838785,43.707165661996974
32.46820812118097,11,49,2,0.27991373115235535,23.350269879120596
32.02666471400979,97,49,0,0.7634116655320571,55.41022705868536
17.35990624577394,65,60,2,0.8987583349512259,24.565107541296115
4.0497384979587245,77,65,2,0.3075836267667603,9.721667974740619
20.776630297313986,84,32,1,0.17671626801653856,48.29246618823326
15.905266005637982,65,21,0,0.3823902786595946,73.39120926892826
34.01747166688296,52,18,1,0.6920625150292228,69.7385681625888
30.486072847908172,67,60,1,0.431668083003435,28.08684972156601
18.54738954577823,82,13,1,0.594258885290097,72.42423809802031
11.28568143562201,78,24,2,0.7698744691076758,54.05376323279306
49.4077803247018,31,30,2,0.46763067803954367,43.4265187019307
22.973080249207687,91,2,2,0.9997253482340754,77.52042356480415
34.569574671121735,17,25,2,0.36815433421195226,46.08267178403473
7.457371895128858,55,50,0,0.9804235166853553,58.357332214572786
24.53669013314019,93,14,0,0.28272669870980255,77.80866676755319
1.8630676335385417,36,6,2,0.1998385689378608,59.87633745822754
25.52002833656727,26,30,2,0.7757475625849312,48.863575131095075
48.21886165232627,53,30,0,0.7320786909860783,71.62110256580262
19.518232292797112,17,38,1,0.8300524125182179,54.52746547739432
2.4303026224581235,86,58,1,0.4092313795599744,29.455538168588763
2.0323116505075047,25,41,2,0.9377268884676854,42.016529718538024
19.705344617370038,2,57,1,0.20753328553577097,26.77866085748905
8.421234354928105,86,36,2,0.12724939119801354,32.12629671677231
1.6559287682452026,5,64,2,0.37050749660077437,11.714332068410908
37.93257389053375,4,16,2,0.8175920170602254,61.95422469610029
23.19688893965359,36,72,0,0.7056840765462834,34.09856456390568
14.8176162126464,6,14,1,0.49258788780036084,69.74783893464416
45.0541175593158,21,31,0,0.33062825277490193,63.65477020739667
6.248878529926017,77,66,1,0.1533455080911795,17.881720980578788
47.8179820332883,89,68,0,0.4037550206027253,32.2999158798056
16.041352510178964,26,65,0,0.5140177909792747,36.89253459018823
44.47598177927972,55,55,2,0.7183214542640848,25.792624188592978
30.345672385733348,39,40,2,0.6813747594517879,38.37522271456443
41.42201430720363,84,25,0,0.9526104126386902,79.92414485480856
49.20865157891798,33,25,1,0.19035632714757494,54.70928922056167
14.776069172027913,14,3,1,0.40270611059122274,77.8671237479119
48.07620652767585,56,69,2,0.5334202737432086,10.177583617788267
19.779353797669806,100,26,2,0.7036262144685903,51.12013256514412
19.582839284477654,81,40,1,0.5459065222972657,47.74879482698654
17.349161660598032,21,38,1,0.9214824087520648,56.14084687184525
27.299676563705468,46,38,1,0.6478051110398322,51.31151428516113
8.130179637335111,16,68,2,0.13569886872209372,4.041662493187813
27.908718525221552,16,7,1,0.20229037215952086,70.80135398916964
27.3143882142952,84,30,2,0.7781460053325027,48.905898253308614
38.21413972394107,29,19,0,0.7442089267116648,81.5404999292057
41.76567311591049,92,35,0,0.23814730164313463,58.493626772802344
22.30184684046499,8,33,0,0.15301779495909945,58.75603274710558
15.46549584289894,88,33,1,0.6208460698958816,55.24731378249973
13.337077417196177,3,38,2,0.6721649488240601,39.97731402338672
10.13387991689116,89,10,1,0.22176967376155143,68.49817478037437
3.3535553188517317,19,57,2,0.5262573889367338,20.638837155925376
17.45117495231831,97,28,1,0.37524837620657164,55.32499724948987
13.87726076047377,66,38,0,0.9381750810731989,68.19946317570388
48.33766060038717,79,16,2,0.29727982305046413,52.772752009890944
28.106586899377174,86,21,1,0.7599346533129696,68.28933301529489
17.690213432010125,74,6,2,0.5663205220099038,66.34330878978255
29.23314624918795,82,41,2,0.11036891082343905,27.4169013398198
7.390236716611928,22,15,1,0.5652987248913559,70.14859627385809
22.480165585509045,46,3,1,0.18952493492755135,74.10531081309287
31.49859891034266,91,43,2,0.6931559762427805,35.93620245448806
24.700442673726343,13,47,2,0.608971177343415,30.921453619135054
20.38805063238905,33,14,0,0.10938450460012711,74.74985584805411
49.69549525053506,5,66,2,0.2842235466246832,8.427149837673905
44.07558072637189,90,29,0,0.7986025475848204,73.67729232835323
31.358594928892284,77,4,0,0.3481953528718191,87.78697414314146
28.684179378522998,27,26,0,0.5493550610467478,71.92596284325732
31.22269375131691,78,12,2,0.3807987529682654,57.77575086525653
10.464949337210445,24,2,0,0.929374170757786,99.80711278845456
20.05931829158377,67,17,2,0.5829193160050907,56.930866298318584
2.4532468780995162,63,35,2,0.7265561633704188,43.5840185658971
24.03952885559792,94,10,1,0.17512849422739718,67.67514060805324
27.379716905904328,99,43,2,0.13630238877947692,26.10991726960521
11.773611937108875,48,21,2,0.33330537556041784,48.996940933782014
48.21942793469293,63,15,0,0.37822086302828867,78.61146061301947
45.51800324139348,78,35,2,0.7189124870619117,43.449137611622426
36.24609015506734,12,60,2,0.6122174524411972,19.50878305661799
26.90263812388545,28,44,1,0.43712164624148675,42.29995096351274
43.563473402560405,44,5,1,0.6887057357602098,81.14928875921701
6.967291019261414,93,18,0,0.24720917260265846,73.6527047163625
39.63023481660681,43,21,0,0.1571407253332353,69.41643672802559
6.67863029135899,17,72,1,0.8690545830863805,25.21735824109278
39.81342779619557,40,51,1,0.6075515154419898,39.131241349984656
14.15049462844217,49,41,2,0.6841857462736791,37.54252142373931
43.91598376040035,85,24,0,0.37651802567461673,70.64067439814136
47.230083644357194,57,24,0,0.4347594619639297,71.66840767568567
7.865400485553224,87,38,2,0.17413070243767817,31.18895987247931
23.402442450736977,84,44,2,0.8712893690215961,38.19725506777347
49.058875219052915,64,57,0,0.6331955050710414,46.05398814845855
24.428668080670757,75,59,1,0.17526489686194657,24.444641759265
43.24560236446998,57,34,1,0.8240766397525006,57.95123329087942
29.64221034550033,98,23,2,0.49970383256527706,50.16861368413298
19.07883044202029,74,43,0,0.7885912151530119,61.148372709184265
14.646285998530574,74,40,2,0.11135787588023321,28.316656900724947
10.55954300876132,70,47,1,0.12586572727491038,34.160590267952024
38.20901047319601,100,41,1,0.25370466290393023,41.710272068223325
19.63375508773988,88,47,2,0.28982490052661186,25.28977160738517
25.80813537893718,76,20,1,0.787559977279124,69.65911600319853
24.870111260058504,43,65,0,0.7360247476149383,40.81008799748079
29.075311947039996,23,68,2,0.6544793072168454,13.196105692898625
43.34606870841534,27,24,2,0.896373006835005,56.285967056497995
49.04659750737976,58,36,2,0.3224339052907297,35.57053904963544
20.67541832440394,37,45,1,0.9139644135140035,49.83205429327846
41.462186644262005,6,2,0,0.9185239623386642,99.61564909917962
38.344125835408526,65,28,2,0.4908337841681776,45.600571062800384
28.889683097050877,6,26,2,0.18494758037815198,41.96748581450427
47.82433360879069,50,23,1,0.7539039173705725,66.41830574135878
10.423488518655939,22,36,0,0.40323580538237125,60.52448817821211
5.9085784103262595,88,6,2,0.8154365656930577,70.73923142451231
42.771117364293396,25,35,1,0.24732125551342282,46.89145512773729
22.23791592337054,79,38,2,0.5855636022169288,38.44913938589704
42.424958283249495,90,35,1,0.5572663572863898,52.36077243168554
44.70796515717304,72,53,0,0.19028304151265216,41.767534409764636
3.591650884144036,51,38,1,0.4269995431053926,47.41516068381738
44.231505767810006,88,59,2,0.17627978210205525,12.698494503719647
22.6917932407864,48,43,2,0.5182662785610227,32.85008415695236
25.766408205709496,70,4,1,0.8586141027524136,85.02981027736143
31.516329299113906,99,5,0,0.3431842869737185,86.81624425289944
46.35593903313929,65,68,0,0.7883757884686937,39.086966261031165
1.4462466742733195,60,45,2,0.2650846740512107,26.6178118934705
24.103751681731946,46,25,2,0.7063614347415863,52.05070269229486
34.54224110031275,36,11,1,0.9239836599374046,80.00719757203505
36.27399440606231,58,29,1,0.3915352734091928,54.73009300533583
34.78035536108685,76,34,1,0.9103704742797565,59.47398154437396
7.154538905702032,38,14,0,0.554878833873755,82.61108620778354
15.32008162439822,11,24,0,0.38512461984909174,70.7925470819723
18.256418508142165,12,59,2,0.9068574116003784,25.590328728670723
40.3196417801355,42,39,2,0.12883354009275536,29.507338139957024
14.298613684520374,39,26,2,0.1252169661455294,40.9134743778685
10.929895711426557,71,43,1,0.6398466437856997,46.75955750125801
47.89367694238576,11,36,0,0.8170756455972109,67.82714076476
0.9387326131167105,36,39,2,0.7763916766942957,40.93420341889785
49.89213235625792,52,61,2,0.17152255301644498,10.849939638763969
34.00265429344108,31,16,2,0.955226074180202,64.38292683048759
41.5092303227313,33,59,2,0.7327571838737641,22.518141484285774
15.083660119136562,13,6,2,0.9542008483549651,73.18787761376122
1.208606244519469,18,56,2,0.3961879830766919,19.225925693598214
37.024541168795736,41,8,0,0.7245452151845357,90.8988586284215
41.790157551533454,58,27,2,0.8739448720601367,53.243285704809786
37.1535685316992,56,71,0,0.44241780083886395,30.335249946565522
7.57108922139151,24,27,1,0.9683739268917132,66.67364474497447
37.79468215171997,73,46,0,0.3384935120984869,50.55899822769994
38.561677714328226,31,41,1,0.3840522634190986,44.01039677723696
33.097755525667715,55,25,0,0.9282957189643348,79.49508572758684
38.42273867338152,10,18,0,0.972693771852433,86.45466690168921
42.37311126404774,60,12,2,0.35667617347463476,57.350081801007136
30.873403654754192,2,51,0,0.22275103567857263,44.105075763270804
4.885933341499113,15,39,0,0.7831498687395378,64.58157105497749
24.63757657852694,3,10,2,0.9366987396704034,69.34981713185988
4.343642066244451,43,54,1,0.6406422793316872,37.06825114819783
20.673380036105325,31,29,2,0.671067058965622,47.8986783705947
20.651771211718568,70,41,2,0.7866490007550702,39.35059662011528
3.767487284941958,67,9,2,0.2377763369572674,57.89887789850372
17.766616431489226,56,63,1,0.9761220068452654,35.047416799211554
5.994405890170085,63,37,0,0.4278964462557353,60.077347718338714
40.5076428954565,75,14,0,0.6654163833480363,84.5616410919145
47.4105572852413,15,72,2,0.5217544184499936,7.324814353957637
4.079665525267961,92,39,2,0.5213628817883604,36.433943879368776
47.77820276093922,10,40,0,0.7324699349077493,62.80496448459873
26.367541667168886,38,54,0,0.995196068985029,55.08879311174925
15.328501058716759,47,3,0,0.6931538654463564,94.75644523595417
4.304672726170094,57,55,1,0.8146532184154617,39.25655859725886
25.280901269485682,50,33,1,0.12485445153604312,46.495004017347085
39.828519452292056,71,71,2,0.8293846321583365,13.635587149078333
35.500780624701555,15,19,1,0.36997829359146744,63.17273873281355
2.9861875674667013,18,34,2,0.21403166053119838,35.42227233274771
4.1086408507112235,82,50,0,0.20200067690293527,44.621217389538096
20.44222749031554,88,47,0,0.711887332752664,56.26563275483445
15.116879455373192,2,46,2,0.997855152436495,38.66603711366777
12.003023991274368,84,56,0,0.6995755885356097,48.107640878205366
14.409722695981323,98,57,2,0.33611333506009816,17.283539207477343
40.27239579319579,43,51,2,0.2829753739026457,21.63968748343391
46.496788654776765,26,54,2,0.5733613893412366,24.11695090549971
20.552583379114537,71,28,1,0.15853536941563298,51.50086132589479
45.352494605558604,38,19,2,0.4593977496344685,52.986585960402664
16.414037211770157,94,27,2,0.6996114136052087,50.16698285139961
24.083630824017686,42,48,2,0.9708960482276358,36.42570609513818
11.688435391891986,5,19,1,0.4830881030340447,65.16868393243706
32.20356408770428,11,51,0,0.28020154636657596,45.118852301209834
48.95956520115304,65,7,1,0.835626163035506,81.97725056063757
30.372908254147244,34,29,2,0.7697795723745549,49.64056767491147
18.21179716362067,1,43,1,0.8737334993842695,50.88674460366401
32.56696357653115,83,69,0,0.2932468547886029,29.467575301778943
6.584573584036685,2,58,0,0.4643489762648516,42.19220391614809
44.488624473137236,85,8,2,0.9833989939507338,71.93850214297755
25.4026555636019,20,42,0,0.24223808779873618,52.389683725945915
22.742812230962283,61,42,1,0.7043057372398941,48.77931227990203
29.5003070284492,87,13,1,0.31346601539253766,67.46934352678447
31.42680120807542,21,26,0,0.5501431056542899,71.93986874460457
4.052902408212395,88,18,2,0.8204586812161192,60.240201691757
34.28955245055842,68,42,2,0.5397274473002371,34.111093943879226
12.475618175618715,12,51,1,0.8249335239807192,42.96718253462318
35.8406553090762,22,16,0,0.48370141489631135,79.5904750921276
